1990-08-27T16:42:00.000Z 1990-08-28T02:37:00.000Z 80
1990-08-28T02:34:00.000Z 1990-08-28T12:28:00.000Z 81
1990-08-28T12:25:00.000Z 1990-08-28T22:20:00.000Z 82
1990-08-28T22:17:00.000Z 1990-08-29T08:12:00.000Z 83
1990-08-29T08:09:00.000Z 1990-08-29T18:03:00.000Z 84
1990-08-29T18:00:00.000Z 1990-08-30T03:55:00.000Z 85
1990-08-30T03:52:00.000Z 1990-08-30T13:47:00.000Z 86
1990-08-30T13:44:00.000Z 1990-08-30T23:38:00.000Z 87
1990-08-30T23:35:00.000Z 1990-08-31T09:30:00.000Z 88
1990-08-31T09:27:00.000Z 1990-08-31T19:21:00.000Z 89
1990-08-31T19:18:00.000Z 1990-09-01T05:13:00.000Z 90
1990-09-01T05:10:00.000Z 1990-09-01T15:05:00.000Z 91
1990-09-01T15:02:00.000Z 1990-09-02T00:56:00.000Z 92
1990-09-02T00:53:00.000Z 1990-09-02T10:48:00.000Z 93
1990-09-02T10:45:00.000Z 1990-09-02T20:40:00.000Z 94
1990-09-02T20:37:00.000Z 1990-09-03T06:31:00.000Z 95
1990-09-03T06:28:00.000Z 1990-09-03T16:23:00.000Z 96
1990-09-03T16:20:00.000Z 1990-09-04T02:14:00.000Z 97
1990-09-04T02:11:00.000Z 1990-09-04T12:06:00.000Z 98
1990-09-04T12:03:00.000Z 1990-09-04T21:58:00.000Z 99
1990-09-04T21:55:00.000Z 1990-09-05T07:49:00.000Z 100
1990-09-05T07:46:00.000Z 1990-09-05T17:41:00.000Z 101
1990-09-05T17:38:00.000Z 1990-09-06T03:32:00.000Z 102
1990-09-06T03:29:00.000Z 1990-09-06T13:24:00.000Z 103
1990-09-06T13:21:00.000Z 1990-09-06T23:16:00.000Z 104
1990-09-06T23:13:00.000Z 1990-09-07T09:07:00.000Z 105
1990-09-07T09:04:00.000Z 1990-09-07T18:59:00.000Z 106
1990-09-07T18:56:00.000Z 1990-09-08T04:50:00.000Z 107
1990-09-08T04:47:00.000Z 1990-09-08T14:42:00.000Z 108
1990-09-08T14:39:00.000Z 1990-09-09T00:33:00.000Z 109
1990-09-09T00:30:00.000Z 1990-09-09T10:25:00.000Z 110
1990-09-09T10:22:00.000Z 1990-09-09T20:17:00.000Z 111
1990-09-09T20:14:00.000Z 1990-09-10T06:08:00.000Z 112
1990-09-10T06:05:00.000Z 1990-09-10T16:00:00.000Z 113
1990-09-10T15:57:00.000Z 1990-09-11T01:51:00.000Z 114
1990-09-11T01:48:00.000Z 1990-09-11T11:43:00.000Z 115
1990-09-11T11:40:00.000Z 1990-09-11T21:35:00.000Z 116
1990-09-11T21:32:00.000Z 1990-09-12T07:26:00.000Z 117
1990-09-12T07:23:00.000Z 1990-09-12T17:18:00.000Z 118
1990-09-12T17:15:00.000Z 1990-09-13T03:09:00.000Z 119
1990-09-13T03:06:00.000Z 1990-09-13T13:01:00.000Z 120
1990-09-13T12:58:00.000Z 1990-09-13T22:53:00.000Z 121
1990-09-13T22:50:00.000Z 1990-09-14T08:44:00.000Z 122
1990-09-14T08:41:00.000Z 1990-09-14T18:36:00.000Z 123
1990-09-14T18:33:00.000Z 1990-09-15T04:27:00.000Z 124
1990-09-15T04:24:00.000Z 1990-09-15T14:19:00.000Z 125
1990-09-15T14:16:00.000Z 1990-09-16T00:10:00.000Z 126
1990-09-16T00:07:00.000Z 1990-09-16T10:02:00.000Z 127
1990-09-16T09:59:00.000Z 1990-09-16T19:54:00.000Z 128
1990-09-16T19:51:00.000Z 1990-09-17T05:45:00.000Z 129
1990-09-17T05:42:00.000Z 1990-09-17T15:37:00.000Z 130
1990-09-17T15:34:00.000Z 1990-09-18T01:28:00.000Z 131
1990-09-18T01:25:00.000Z 1990-09-18T11:20:00.000Z 132
1990-09-18T11:17:00.000Z 1990-09-18T21:11:00.000Z 133
1990-09-18T21:08:00.000Z 1990-09-19T07:03:00.000Z 134
1990-09-19T07:00:00.000Z 1990-09-19T16:54:00.000Z 135
1990-09-19T16:51:00.000Z 1990-09-20T02:46:00.000Z 136
1990-09-20T02:43:00.000Z 1990-09-20T12:38:00.000Z 137
1990-09-20T12:35:00.000Z 1990-09-20T22:29:00.000Z 138
1990-09-20T22:26:00.000Z 1990-09-21T08:21:00.000Z 139
1990-09-21T08:18:00.000Z 1990-09-21T18:12:00.000Z 140
1990-09-21T18:09:00.000Z 1990-09-22T04:04:00.000Z 141
1990-09-22T04:01:00.000Z 1990-09-22T13:55:00.000Z 142
1990-09-22T13:52:00.000Z 1990-09-22T23:47:00.000Z 143
1990-09-22T23:44:00.000Z 1990-09-23T09:38:00.000Z 144
1990-09-23T09:35:00.000Z 1990-09-23T19:30:00.000Z 145
1990-09-23T19:27:00.000Z 1990-09-24T05:21:00.000Z 146
1990-09-24T05:18:00.000Z 1990-09-24T15:13:00.000Z 147
1990-09-24T15:10:00.000Z 1990-09-25T01:04:00.000Z 148
1990-09-25T01:01:00.000Z 1990-09-25T10:56:00.000Z 149
1990-09-25T10:53:00.000Z 1990-09-25T20:47:00.000Z 150
1990-09-25T20:44:00.000Z 1990-09-26T06:39:00.000Z 151
1990-09-26T06:36:00.000Z 1990-09-26T16:30:00.000Z 152
1990-09-26T16:27:00.000Z 1990-09-27T02:22:00.000Z 153
1990-09-27T02:19:00.000Z 1990-09-27T12:13:00.000Z 154
1990-09-27T12:10:00.000Z 1990-09-27T22:05:00.000Z 155
1990-09-27T22:02:00.000Z 1990-09-28T07:56:00.000Z 156
1990-09-28T07:53:00.000Z 1990-09-28T17:48:00.000Z 157
1990-09-28T17:45:00.000Z 1990-09-29T03:39:00.000Z 158
1990-09-29T03:36:00.000Z 1990-09-29T13:31:00.000Z 159
1990-09-29T13:28:00.000Z 1990-09-29T23:23:00.000Z 160
1990-09-29T23:20:00.000Z 1990-09-30T09:14:00.000Z 161
1990-09-30T09:11:00.000Z 1990-09-30T19:06:00.000Z 162
1990-09-30T19:03:00.000Z 1990-10-01T04:57:00.000Z 163
1990-10-01T04:54:00.000Z 1990-10-01T14:48:00.000Z 164
1990-10-01T14:45:00.000Z 1990-10-02T00:40:00.000Z 165
1990-10-02T00:37:00.000Z 1990-10-02T10:31:00.000Z 166
1990-10-02T10:28:00.000Z 1990-10-02T20:23:00.000Z 167
1990-10-02T20:20:00.000Z 1990-10-03T06:14:00.000Z 168
1990-10-03T06:11:00.000Z 1990-10-03T16:06:00.000Z 169
1990-10-03T16:03:00.000Z 1990-10-04T01:57:00.000Z 170
1990-10-04T01:54:00.000Z 1990-10-04T11:49:00.000Z 171
1990-10-04T11:46:00.000Z 1990-10-04T21:40:00.000Z 172
1990-10-04T21:37:00.000Z 1990-10-05T07:32:00.000Z 173
1990-10-05T07:29:00.000Z 1990-10-05T17:23:00.000Z 174
1990-10-05T17:20:00.000Z 1990-10-06T03:15:00.000Z 175
1990-10-06T03:12:00.000Z 1990-10-06T13:06:00.000Z 176
1990-10-06T13:03:00.000Z 1990-10-06T22:58:00.000Z 177
1990-10-06T22:55:00.000Z 1990-10-07T08:49:00.000Z 178
1990-10-07T08:46:00.000Z 1990-10-07T18:41:00.000Z 179
1990-10-07T18:38:00.000Z 1990-10-08T04:32:00.000Z 180
1990-10-08T04:29:00.000Z 1990-10-08T14:24:00.000Z 181
1990-10-08T14:21:00.000Z 1990-10-09T00:15:00.000Z 182
1990-10-09T00:12:00.000Z 1990-10-09T10:06:00.000Z 183
1990-10-09T10:03:00.000Z 1990-10-09T19:58:00.000Z 184
1990-10-09T19:55:00.000Z 1990-10-10T05:49:00.000Z 185
1990-10-10T05:46:00.000Z 1990-10-10T15:41:00.000Z 186
1990-10-10T15:38:00.000Z 1990-10-11T01:32:00.000Z 187
1990-10-11T01:29:00.000Z 1990-10-11T11:24:00.000Z 188
1990-10-11T11:21:00.000Z 1990-10-11T21:15:00.000Z 189
1990-10-11T21:12:00.000Z 1990-10-12T07:07:00.000Z 190
1990-10-12T07:04:00.000Z 1990-10-12T16:58:00.000Z 191
1990-10-12T16:55:00.000Z 1990-10-13T02:50:00.000Z 192
1990-10-13T02:47:00.000Z 1990-10-13T12:41:00.000Z 193
1990-10-13T12:38:00.000Z 1990-10-13T22:32:00.000Z 194
1990-10-13T22:29:00.000Z 1990-10-14T08:24:00.000Z 195
1990-10-14T08:21:00.000Z 1990-10-14T18:15:00.000Z 196
1990-10-14T18:12:00.000Z 1990-10-15T04:07:00.000Z 197
1990-10-15T04:04:00.000Z 1990-10-15T13:58:00.000Z 198
1990-10-15T13:55:00.000Z 1990-10-15T23:50:00.000Z 199
1990-10-16T09:38:00.000Z 1990-10-16T19:32:00.000Z 201
1990-10-16T19:29:00.000Z 1990-10-17T05:24:00.000Z 202
1990-10-17T05:21:00.000Z 1990-10-17T15:15:00.000Z 203
1990-10-17T15:12:00.000Z 1990-10-18T01:07:00.000Z 204
1990-10-18T01:04:00.000Z 1990-10-18T10:58:00.000Z 205
1990-10-18T10:55:00.000Z 1990-10-18T20:49:00.000Z 206
1990-10-18T20:46:00.000Z 1990-10-19T06:41:00.000Z 207
1990-10-19T06:38:00.000Z 1990-10-19T16:32:00.000Z 208
1990-10-19T16:29:00.000Z 1990-10-20T02:24:00.000Z 209
1990-10-20T02:21:00.000Z 1990-10-20T12:15:00.000Z 210
1990-10-20T12:12:00.000Z 1990-10-20T22:06:00.000Z 211
1990-10-20T22:03:00.000Z 1990-10-21T07:58:00.000Z 212
1990-10-21T07:55:00.000Z 1990-10-21T17:49:00.000Z 213
1990-10-21T17:46:00.000Z 1990-10-22T03:41:00.000Z 214
1990-10-22T03:38:00.000Z 1990-10-22T13:32:00.000Z 215
1990-10-22T13:29:00.000Z 1990-10-22T23:23:00.000Z 216
1990-10-22T23:20:00.000Z 1990-10-23T09:15:00.000Z 217
1990-10-23T09:12:00.000Z 1990-10-23T19:06:00.000Z 218
1990-10-23T19:03:00.000Z 1990-10-24T04:58:00.000Z 219
1990-10-24T04:55:00.000Z 1990-10-24T14:49:00.000Z 220
1990-10-24T14:46:00.000Z 1990-10-25T00:40:00.000Z 221
1990-10-25T00:37:00.000Z 1990-10-25T10:32:00.000Z 222
1990-10-25T10:29:00.000Z 1990-10-25T20:23:00.000Z 223
1990-10-25T20:20:00.000Z 1990-10-26T06:14:00.000Z 224
1990-10-26T06:11:00.000Z 1990-10-26T16:06:00.000Z 225
1990-10-26T16:03:00.000Z 1990-10-27T01:57:00.000Z 226
1990-10-27T01:54:00.000Z 1990-10-27T11:49:00.000Z 227
1990-10-27T11:46:00.000Z 1990-10-27T21:40:00.000Z 228
1990-10-27T21:37:00.000Z 1990-10-28T07:31:00.000Z 229
1990-10-28T07:28:00.000Z 1990-10-28T17:23:00.000Z 230
1990-10-28T17:20:00.000Z 1990-10-29T03:14:00.000Z 231
1990-10-29T03:11:00.000Z 1990-10-29T13:05:00.000Z 232
1990-10-29T13:02:00.000Z 1990-10-29T22:57:00.000Z 233
1990-10-29T22:54:00.000Z 1990-10-30T08:48:00.000Z 234
1990-10-30T08:45:00.000Z 1990-10-30T18:39:00.000Z 235
1990-10-30T18:36:00.000Z 1990-10-31T04:31:00.000Z 236
1990-10-31T04:28:00.000Z 1990-10-31T14:22:00.000Z 237
1990-10-31T14:19:00.000Z 1990-11-01T00:13:00.000Z 238
